Column1,Unnamed: 0,Name,City,CuisineStyle,Ranking,Rating,PriceRange,NumberofReviews,Reviews,URL_TA,ID_TA,lat,lng
20883,8,Hradna Hviezda,Bratislava,European,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20883,8,Hradna Hviezda,Bratislava,Eastern European,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20883,8,Hradna Hviezda,Bratislava,Central European,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20883,8,Hradna Hviezda,Bratislava,Vegetarian Friendly,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20883,8,Hradna Hviezda,Bratislava,Vegan Options,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20883,8,Hradna Hviezda,Bratislava,Gluten Free Options,9,4.5,$$ - $$$,220,"[[Wedding Reception, Lunch at the castle], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g274924-d3722648-Reviews-Hradna_Hviezda-Bratislava_Bratislava_Region.html,d3722648,48.1303,17.21371
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Bar,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,European,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Pub,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Slovenian,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Czech,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Eastern European,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Central European,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Brew Pub,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Vegetarian Friendly,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20884,9,Bratislavsky Mestiansky pivovar,Bratislava,Gluten Free Options,10,4.5,$$ - $$$,1930,"[[Excellent restaurant close to the city cen..., Saturday lunch], [02/25/2018, 02/24/2018]]",/Restaurant_Review-g274924-d1852609-Reviews-Bratislavsky_Mestiansky_pivovar-Bratislava_Bratislava_Region.html,d1852609,48.14547,17.11822
20885,10,Dolnozemska Krcma,Bratislava,European,11,4.5,$$ - $$$,129,"[[Food from tatra mountains, Tasty lunch], [02/23/2018, 02/03/2018]]",/Restaurant_Review-g274924-d12031009-Reviews-Dolnozemska_Krcma-Bratislava_Bratislava_Region.html,d12031009,48.14272,17.10842
20885,10,Dolnozemska Krcma,Bratislava,Eastern European,11,4.5,$$ - $$$,129,"[[Food from tatra mountains, Tasty lunch], [02/23/2018, 02/03/2018]]",/Restaurant_Review-g274924-d12031009-Reviews-Dolnozemska_Krcma-Bratislava_Bratislava_Region.html,d12031009,48.14272,17.10842
20885,10,Dolnozemska Krcma,Bratislava,Central European,11,4.5,$$ - $$$,129,"[[Food from tatra mountains, Tasty lunch], [02/23/2018, 02/03/2018]]",/Restaurant_Review-g274924-d12031009-Reviews-Dolnozemska_Krcma-Bratislava_Bratislava_Region.html,d12031009,48.14272,17.10842
20885,10,Dolnozemska Krcma,Bratislava,Vegetarian Friendly,11,4.5,$$ - $$$,129,"[[Food from tatra mountains, Tasty lunch], [02/23/2018, 02/03/2018]]",/Restaurant_Review-g274924-d12031009-Reviews-Dolnozemska_Krcma-Bratislava_Bratislava_Region.html,d12031009,48.14272,17.10842
20886,11,Green Buddha,Bratislava,Asian,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20886,11,Green Buddha,Bratislava,Thai,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20886,11,Green Buddha,Bratislava,Fusion,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20886,11,Green Buddha,Bratislava,Vegetarian Friendly,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20886,11,Green Buddha,Bratislava,Vegan Options,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20886,11,Green Buddha,Bratislava,Gluten Free Options,12,4.5,$$ - $$$,623,"[[Excellent Food., Best pad thai], [02/23/2018, 02/23/2018]]",/Restaurant_Review-g274924-d3603211-Reviews-Green_Buddha-Bratislava_Bratislava_Region.html,d3603211,48.14306,17.10728
20887,12,Prasna Basta,Bratislava,Austrian,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,European,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,Czech,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,Eastern European,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,Central European,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,Vegetarian Friendly,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20887,12,Prasna Basta,Bratislava,Gluten Free Options,13,4.5,$$ - $$$,1532,"[[Beautiful food., Good Slovakian Food], [02/20/2018, 02/16/2018]]",/Restaurant_Review-g274924-d697342-Reviews-Prasna_Basta-Bratislava_Bratislava_Region.html,d697342,48.14513,17.10766
20888,13,Sky Bar & Restaurant,Bratislava,European,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20888,13,Sky Bar & Restaurant,Bratislava,Asian,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20888,13,Sky Bar & Restaurant,Bratislava,Thai,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20888,13,Sky Bar & Restaurant,Bratislava,Vegetarian Friendly,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20888,13,Sky Bar & Restaurant,Bratislava,Vegan Options,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20888,13,Sky Bar & Restaurant,Bratislava,Gluten Free Options,14,4.5,$$ - $$$,646,"[[Magnificent quirky cocktails, Afternoon Cocktails], [02/20/2018, 02/13/2018]]",/Restaurant_Review-g274924-d1804870-Reviews-Sky_Bar_Restaurant-Bratislava_Bratislava_Region.html,d1804870,48.14886,17.11043
20889,14,Divny Janko,Bratislava,European,15,4,$,688,"[[Good food for a great price, Hidden Gem], [02/25/2018, 01/11/2018]]",/Restaurant_Review-g274924-d1152951-Reviews-Divny_Janko-Bratislava_Bratislava_Region.html,d1152951,48.151,17.1098
20889,14,Divny Janko,Bratislava,Eastern European,15,4,$,688,"[[Good food for a great price, Hidden Gem], [02/25/2018, 01/11/2018]]",/Restaurant_Review-g274924-d1152951-Reviews-Divny_Janko-Bratislava_Bratislava_Region.html,d1152951,48.151,17.1098
20889,14,Divny Janko,Bratislava,Central European,15,4,$,688,"[[Good food for a great price, Hidden Gem], [02/25/2018, 01/11/2018]]",/Restaurant_Review-g274924-d1152951-Reviews-Divny_Janko-Bratislava_Bratislava_Region.html,d1152951,48.151,17.1098
20889,14,Divny Janko,Bratislava,Vegetarian Friendly,15,4,$,688,"[[Good food for a great price, Hidden Gem], [02/25/2018, 01/11/2018]]",/Restaurant_Review-g274924-d1152951-Reviews-Divny_Janko-Bratislava_Bratislava_Region.html,d1152951,48.151,17.1098
21942,0,Le Rabassier,Brussels,Belgian,1,5,$$$$,525,"[[Birthday treated that was worth the trip!, A night to remember!], [02/23/2018, 02/18/2018]]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,50.84191,4.35312
21942,0,Le Rabassier,Brussels,European,1,5,$$$$,525,"[[Birthday treated that was worth the trip!, A night to remember!], [02/23/2018, 02/18/2018]]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,50.84191,4.35312
21942,0,Le Rabassier,Brussels,French,1,5,$$$$,525,"[[Birthday treated that was worth the trip!, A night to remember!], [02/23/2018, 02/18/2018]]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,50.84191,4.35312
21942,0,Le Rabassier,Brussels,Vegetarian Friendly,1,5,$$$$,525,"[[Birthday treated that was worth the trip!, A night to remember!], [02/23/2018, 02/18/2018]]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,50.84191,4.35312
21942,0,Le Rabassier,Brussels,Gluten Free Options,1,5,$$$$,525,"[[Birthday treated that was worth the trip!, A night to remember!], [02/23/2018, 02/18/2018]]",/Restaurant_Review-g188644-d6732421-Reviews-Le_Rabassier-Brussels.html,d6732421,50.84191,4.35312
21943,1,Tonton Garby,Brussels,Belgian,2,5,$,1141,"[[So happy we went here, Amazing], [02/24/2018, 02/21/2018]]",/Restaurant_Review-g188644-d5826726-Reviews-Tonton_Garby-Brussels.html,d5826726,50.84522,4.35476
21943,1,Tonton Garby,Brussels,European,2,5,$,1141,"[[So happy we went here, Amazing], [02/24/2018, 02/21/2018]]",/Restaurant_Review-g188644-d5826726-Reviews-Tonton_Garby-Brussels.html,d5826726,50.84522,4.35476
21943,1,Tonton Garby,Brussels,Vegetarian Friendly,2,5,$,1141,"[[So happy we went here, Amazing], [02/24/2018, 02/21/2018]]",/Restaurant_Review-g188644-d5826726-Reviews-Tonton_Garby-Brussels.html,d5826726,50.84522,4.35476
21943,1,Tonton Garby,Brussels,Vegan Options,2,5,$,1141,"[[So happy we went here, Amazing], [02/24/2018, 02/21/2018]]",/Restaurant_Review-g188644-d5826726-Reviews-Tonton_Garby-Brussels.html,d5826726,50.84522,4.35476
21944,2,Au Cor de Chasse,Brussels,Brazilian,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21944,2,Au Cor de Chasse,Brussels,Seafood,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21944,2,Au Cor de Chasse,Brussels,European,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21944,2,Au Cor de Chasse,Brussels,Portuguese,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21944,2,Au Cor de Chasse,Brussels,Vegetarian Friendly,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21944,2,Au Cor de Chasse,Brussels,Gluten Free Options,3,4.5,$$ - $$$,428,"[[Culinary happiness @ the heart of Brussels, A hidden gem], [02/26/2018, 02/22/2018]]",/Restaurant_Review-g950780-d2600929-Reviews-Au_Cor_de_Chasse-Etterbeek_Brussels.html,d2600929,50.82951,4.39019
21945,3,Le Wine Bar des Marolles,Brussels,French,4,4.5,$$ - $$$,792,"[[Cosy, friendly, tasty, Chic not cheap], [01/29/2018, 01/22/2018]]",/Restaurant_Review-g188644-d1635467-Reviews-Le_Wine_Bar_des_Marolles-Brussels.html,d1635467,50.83767,4.34926
21945,3,Le Wine Bar des Marolles,Brussels,Belgian,4,4.5,$$ - $$$,792,"[[Cosy, friendly, tasty, Chic not cheap], [01/29/2018, 01/22/2018]]",/Restaurant_Review-g188644-d1635467-Reviews-Le_Wine_Bar_des_Marolles-Brussels.html,d1635467,50.83767,4.34926
21945,3,Le Wine Bar des Marolles,Brussels,European,4,4.5,$$ - $$$,792,"[[Cosy, friendly, tasty, Chic not cheap], [01/29/2018, 01/22/2018]]",/Restaurant_Review-g188644-d1635467-Reviews-Le_Wine_Bar_des_Marolles-Brussels.html,d1635467,50.83767,4.34926
21945,3,Le Wine Bar des Marolles,Brussels,Gastropub,4,4.5,$$ - $$$,792,"[[Cosy, friendly, tasty, Chic not cheap], [01/29/2018, 01/22/2018]]",/Restaurant_Review-g188644-d1635467-Reviews-Le_Wine_Bar_des_Marolles-Brussels.html,d1635467,50.83767,4.34926
21945,3,Le Wine Bar des Marolles,Brussels,Vegetarian Friendly,4,4.5,$$ - $$$,792,"[[Cosy, friendly, tasty, Chic not cheap], [01/29/2018, 01/22/2018]]",/Restaurant_Review-g188644-d1635467-Reviews-Le_Wine_Bar_des_Marolles-Brussels.html,d1635467,50.83767,4.34926
21946,4,Pasta Divina,Brussels,Italian,5,4.5,$$ - $$$,2140,"[[Absolutely divine !, Miriam made my night!], [02/21/2018, 02/20/2018]]",/Restaurant_Review-g188644-d2208064-Reviews-Pasta_Divina-Brussels.html,d2208064,50.84685,4.35512
21946,4,Pasta Divina,Brussels,Mediterranean,5,4.5,$$ - $$$,2140,"[[Absolutely divine !, Miriam made my night!], [02/21/2018, 02/20/2018]]",/Restaurant_Review-g188644-d2208064-Reviews-Pasta_Divina-Brussels.html,d2208064,50.84685,4.35512
21946,4,Pasta Divina,Brussels,European,5,4.5,$$ - $$$,2140,"[[Absolutely divine !, Miriam made my night!], [02/21/2018, 02/20/2018]]",/Restaurant_Review-g188644-d2208064-Reviews-Pasta_Divina-Brussels.html,d2208064,50.84685,4.35512
21946,4,Pasta Divina,Brussels,Vegetarian Friendly,5,4.5,$$ - $$$,2140,"[[Absolutely divine !, Miriam made my night!], [02/21/2018, 02/20/2018]]",/Restaurant_Review-g188644-d2208064-Reviews-Pasta_Divina-Brussels.html,d2208064,50.84685,4.35512
21946,4,Pasta Divina,Brussels,Vegan Options,5,4.5,$$ - $$$,2140,"[[Absolutely divine !, Miriam made my night!], [02/21/2018, 02/20/2018]]",/Restaurant_Review-g188644-d2208064-Reviews-Pasta_Divina-Brussels.html,d2208064,50.84685,4.35512
21947,5,Le Bistro,Brussels,French,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Belgian,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Bar,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Seafood,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,European,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Central European,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Vegetarian Friendly,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21947,5,Le Bistro,Brussels,Vegan Options,6,4.5,$$ - $$$,1569,"[[Authentic Belgian Experience, Should visit!], [02/25/2018, 02/20/2018]]",/Restaurant_Review-g188644-d8461423-Reviews-Le_Bistro-Brussels.html,d8461423,50.82338,4.35857
21948,6,La table de mus,Brussels,French,7,4.5,$$$$,363,"[[Excellent Food And Service!, Superb dining experience], [01/25/2018, 01/20/2018]]",/Restaurant_Review-g188644-d8770485-Reviews-La_table_de_mus-Brussels.html,d8770485,50.85894,4.41388
21948,6,La table de mus,Brussels,European,7,4.5,$$$$,363,"[[Excellent Food And Service!, Superb dining experience], [01/25/2018, 01/20/2018]]",/Restaurant_Review-g188644-d8770485-Reviews-La_table_de_mus-Brussels.html,d8770485,50.85894,4.41388
21948,6,La table de mus,Brussels,Gluten Free Options,7,4.5,$$$$,363,"[[Excellent Food And Service!, Superb dining experience], [01/25/2018, 01/20/2018]]",/Restaurant_Review-g188644-d8770485-Reviews-La_table_de_mus-Brussels.html,d8770485,50.85894,4.41388
21949,7,The Lobster House,Brussels,Belgian,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21949,7,The Lobster House,Brussels,Seafood,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21949,7,The Lobster House,Brussels,European,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21949,7,The Lobster House,Brussels,Vegetarian Friendly,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21949,7,The Lobster House,Brussels,Vegan Options,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21949,7,The Lobster House,Brussels,Gluten Free Options,8,4.5,$$ - $$$,812,"[[Best Seafood, Very good], [02/25/2018, 02/23/2018]]",/Restaurant_Review-g188644-d1910997-Reviews-The_Lobster_House-Brussels.html,d1910997,50.84785,4.35466
21950,8,Comme chez Soi,Brussels,French,9,4.5,$$$$,854,"[[The heritage of Pierre Wynants, Totally worth it], [01/22/2018, 01/19/2018]]",/Restaurant_Review-g188644-d691977-Reviews-Comme_chez_Soi-Brussels.html,d691977,50.84242,4.34595
21950,8,Comme chez Soi,Brussels,Belgian,9,4.5,$$$$,854,"[[The heritage of Pierre Wynants, Totally worth it], [01/22/2018, 01/19/2018]]",/Restaurant_Review-g188644-d691977-Reviews-Comme_chez_Soi-Brussels.html,d691977,50.84242,4.34595
21950,8,Comme chez Soi,Brussels,European,9,4.5,$$$$,854,"[[The heritage of Pierre Wynants, Totally worth it], [01/22/2018, 01/19/2018]]",/Restaurant_Review-g188644-d691977-Reviews-Comme_chez_Soi-Brussels.html,d691977,50.84242,4.34595
21950,8,Comme chez Soi,Brussels,Vegetarian Friendly,9,4.5,$$$$,854,"[[The heritage of Pierre Wynants, Totally worth it], [01/22/2018, 01/19/2018]]",/Restaurant_Review-g188644-d691977-Reviews-Comme_chez_Soi-Brussels.html,d691977,50.84242,4.34595
21950,8,Comme chez Soi,Brussels,Gluten Free Options,9,4.5,$$$$,854,"[[The heritage of Pierre Wynants, Totally worth it], [01/22/2018, 01/19/2018]]",/Restaurant_Review-g188644-d691977-Reviews-Comme_chez_Soi-Brussels.html,d691977,50.84242,4.34595
21951,9,Le Chou de Bruxelles,Brussels,Belgian,10,4.5,$$ - $$$,956,"[[Moules, Outstanding mussels], [02/25/2018, 02/16/2018]]",/Restaurant_Review-g1136493-d1013936-Reviews-Le_Chou_de_Bruxelles-Ixelles_Brussels.html,d1013936,50.82923,4.35916
21951,9,Le Chou de Bruxelles,Brussels,Seafood,10,4.5,$$ - $$$,956,"[[Moules, Outstanding mussels], [02/25/2018, 02/16/2018]]",/Restaurant_Review-g1136493-d1013936-Reviews-Le_Chou_de_Bruxelles-Ixelles_Brussels.html,d1013936,50.82923,4.35916
21951,9,Le Chou de Bruxelles,Brussels,Vegetarian Friendly,10,4.5,$$ - $$$,956,"[[Moules, Outstanding mussels], [02/25/2018, 02/16/2018]]",/Restaurant_Review-g1136493-d1013936-Reviews-Le_Chou_de_Bruxelles-Ixelles_Brussels.html,d1013936,50.82923,4.35916
21951,9,Le Chou de Bruxelles,Brussels,Gluten Free Options,10,4.5,$$ - $$$,956,"[[Moules, Outstanding mussels], [02/25/2018, 02/16/2018]]",/Restaurant_Review-g1136493-d1013936-Reviews-Le_Chou_de_Bruxelles-Ixelles_Brussels.html,d1013936,50.82923,4.35916
21952,10,Colonel,Brussels,Steakhouse,11,4.5,$$$$,607,"[[Wow, Decent steak], [02/21/2018, 02/21/2018]]",/Restaurant_Review-g188644-d7243845-Reviews-Colonel-Brussels.html,d7243845,50.83398,4.35535
21953,11,Moeder Lambic Original,Brussels,Belgian,12,4.5,$$ - $$$,689,"[[Amazing belgian beer experience, Great Atmosphere for the Beer Nerd], [02/04/2018, 01/26/2018]]",/Restaurant_Review-g188644-d1440912-Reviews-Moeder_Lambic_Original-Brussels.html,d1440912,50.82401,4.34488
